0.0001,1
0.0002044218897397154,2
0.0003119471149705097,3
0.0004239297866624044,4
0.0005408116448485854,5
0.0006628017337422008,6
0.0007900353912354064,7
0.0009226130947862548,8
0.001060623644369547,9
0.001204152447971328,10
0.001353284993979288,11
0.001508113861942154,12
0.001668728315704139,13
0.001835219990803978,14
0.002007693947586176,15
0.002186252294877225,16
0.002371005653621606,17
0.002562070373919298,18
0.002759563520927369,19
0.002963610565385966,20
0.003174335929669207,21
0.003391874439306385,22
0.00361636888697814,23
0.003847963308217451,24
0.004086806518797432,25
0.004333052507870753,26
0.004586860619388093,27
0.004848397295371976,28
0.005117828798126221,29
0.005395331328427317,30
0.005681086740422902,31
0.00597528205241884,32
0.006278111254273244,33
0.006589774194693749,34
0.006910476096272522,35
0.007240429308752215,36
0.007579852535964249,37
0.00792897108967126,38
0.008288020092588378,39
0.008657236979023401,40
0.009036867154997692,41
0.009427169295971014,42
0.009828404921813888,43
0.01024084406791321,44
0.01066477036198806,45
0.01110047014250232,46
0.01154824175287343,47
0.0120083951488654,48
0.01248124503679874,49
0.01296712112234702,50
0.01346636193350601,51
0.01397931362955109,52
0.01450634187120162,53
0.01504781557597962,54
0.01560411812556454,55
0.01617565147194127,56
0.01676282166455398,57
0.0173660537304597,58
0.01798578875382148,59
0.0186224749057729,60
0.01927658288314427,61
0.01994859648222855,62
0.02063901606503126,63
0.02134836175432799,64
0.0220771675840599,65
0.02282599151975413,66
0.02359540437576471,67
0.02438600516498854,68
0.02519840577595511,69
0.02603324654926501,70
0.0268911874953271,71
0.02777291257967243,72
0.02867913421143227,73
0.02961058453665975,74
0.03056803208264742,75
0.03155226251352439,76
0.03256410462990612,77
0.03360440502524209,78
0.03467404581713231,79
0.03577395124719484,80
0.03688919269871704,81
0.03802342932489797,82
0.03919252977811494,83
0.04039758094919985,84
0.04163968515139555,85
0.04291998082853055,86
0.04423964408270135,87
0.0455998767810118,88
0.04700193010735353,89
0.04844709102750255,90
0.04993668786932919,91
0.05147208701231635,92
0.05305469591326023,93
0.05468597345697435,94
0.05636740924625157,95
0.05810053941438413,96
0.05988695989467196,97
0.06172830395527651,98
0.06362626449954219,99
0.0655825796153362,100
0.06759904661607714,101
0.06967751279339646,102
0.07181988683694945,103
0.07402813152488058,104
0.07630427427082451,105
0.07865040027259855,106
0.08106866275437979,107
0.08356127631823392,108
0.08613052818093901,109
0.08877877545786049,110
0.0915084457042287,111
0.0943220460292571,112
0.09722215549100253,113
0.1002114356647859,114
0.1032926284661438,115
0.1064685591902418,116
0.1097421404926875,117
0.1131163748261656,118
0.1165943559970744,119
0.1201792748124104,120
0.1238744179926181,121
0.1276831757870085,122
0.1316090408125113,123
0.1356556140018655,124
0.1398266072183072,125
0.1441258452116765,126
0.1485572724301877,127
0.1531249520047795,128
0.1578330739487096,129
0.1626859564412083,130
0.1676880494760828,131
0.1728439423092839,132
0.1781583621543198,133
0.1836361846712252,134
0.1892824332483688,135
0.1951022861492232,136
0.2011010823865265,137
0.2072843221561371,138
0.2136576786752033,139
0.2202269957278244,140
0.2269982988772775,141
0.2339777993815051,142
0.2411718969774239,143
0.2485871922065895,144
0.2562304840747378,145
0.2641087840460628,146
0.272229317801057,147
0.280599532045374,148
0.2892271059606852,149
0.2981199498678131,150
0.3072862226499614,151
0.3167343298108533,152
0.3264729365229794,153
0.3365109766704363,154
0.3468576539720566,155
0.357522461711356,156
0.3685151785310478,157
0.3798458874597959,158
0.3915249817788594,159
0.4035631706235998,160
0.4159714988574661,161
0.4287613434606282,162
0.4419444372919048,163
0.4555328710414085,164
0.4695391058298686,165
0.4839759914019859,166
0.4988567643942777,167
0.5141950777918832,168
0.530004996398176,169
0.5463010203928995,170
0.5630980989556413,171
0.5804116332291078,172
0.598257508645786,173
0.6166520881335005,174
0.6356122443900656,175
0.6551553685324144,176
0.6752993808866646,177
0.6960627631245404,178
0.7174645527480314,179
0.7395243833272865,180
0.7622624861325878,181
0.785699713322583,182
0.8098575666291113,183
0.8347581954024867,184
0.8604244464309775,185
0.8868798540876586,186
0.9141486786304581,187
0.9422559354396273,188
0.9711703456828283,189
1.000459940808611,190
1.030029422145664,191
1.05987822248675,192
1.09000580726126,193
1.120411707562239,194
1.151095486668047,195
1.182056745774803,196
1.213295124401204,197
1.244810292598899,198
1.276601937586792,199
